TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;VL_PATRIM_LIQ
FI;44.211.652/0001-40;VÉRTICE ICATU PREVIDENCIÁRIO QUALIFICADO FI FINANCEIRO - CI MULT CRED PRIV - RESP LIMITADA;2024-10-31;19676276.60
FI;44.211.698/0001-60;MACADÂMIA ICATU PREVIDENCIÁRIO QUALIFICADO FI FINANCEIRO - CI MULT CRED PRIV - RESP LIMITADA;2024-10-31;29692384.29
FI;44.211.736/0001-84;GÁVEA ESTRATÉGIA MACRO PLUS FI FINANCEIRO - CIC MULT - RESP LIMITADA;2024-10-31;24092654.39
FI;44.211.808/0001-93;TALAGI ICATU QUALIFICADO PREVIDENCIÁRIO FIF - CI MULTIMERCADO CRÉDITO PRIVADO - RESP LIMITADA;2024-10-31;43542440.71
FI;44.211.851/0001-59;MAG FIF - CLASSE DE INVESTIMENTO RF  REFERENCIADA DI PREMIUM CRÉDITO PRIVADO - RESP  LIMITADA;2024-10-31;1471683804.81
FI;44.211.899/0001-67;ATENA ICATU PREVIDÊNCIARIO FI EM COTAS DE FI FINANCEIRO RENDA FIXA;2024-10-31;111046473.32
FI;44.211.924/0001-02;BRADESCO EXPLORER PE FIF - CIC DE FUNDOS DE INVESTIMENTO RF REFERENCIADO DI - RESP LIMITADA;2024-10-31;51648602.49
FI;44.211.989/0001-58;BNP PARIBAS FIFE FI FINANCEIRO - CI MULT CRED PRIV - RESP LIMITADA;2024-10-31;600597230.52
FI;44.212.092/0001-49;ALPES FIFE FI FINANCEIRO - CI RF CRED PRIV - RESP LIMITADA;2024-10-31;855090398.73
FI;44.212.217/0001-30;ATENA PREVIDÊNCIA FIFE FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA;2024-10-31;321083883.19
FI;44.212.261/0001-40;ICATU VANGUARDA TOTAL RETURN CRÉDITO PRIVADO INSTITUCIONAL FIF RENDA FIXA - RESP LIMITADA;2024-10-31;237501380.52
FI;44.212.301/0001-54;ICATU VANGUARDA TOTAL RETURN PG FIF - CI MULTIMERCADO CRÉDITO PRIVADO - RESP LIMITADA;2024-10-31;32675732.53
FI;44.212.359/0001-06;PLURAL AÇÕES MASTER FIF - CLASSE DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2024-10-31;161074696.91
FI;44.212.382/0001-92;VINCI CRÉDITO DINÂMICO FUNDO DE INVESTIMENTO RENDA FIXA  CRÉDITO PRIVADO;2024-10-31;5210413.76
FI;44.212.475/0001-17;RIO BRAVO CAMPECHE FC - CIC MULT - RESP LIMITADA;2024-10-31;47396930.13
FI;44.212.650/0001-76;G&J FIF - CLASSE DE INVESTIMENTO RF INCENTIVADO DE INVESTIMENTO EM  INFRAESTRUTURA - RESP LIMITADA;2024-10-31;110973870.46
FI;44.212.682/0001-71;ICATU VANGUARDA FOF AÇÕES GLOBAIS FUNDO DE INVESTIMENTO FINANCEIRO;2024-10-31;20496793.00
FI;44.212.709/0001-26;DOMINGOS ICATU QUALIFICADO PREVIDENCIÁRIO FI FINANCEIRO - CI MULT CRED PRIV - RESP LIMITADA;2024-10-31;17054323.71
FI;44.212.735/0001-54;BB APIS MULTIMERCADO FUNDO DE INVESTIMENTO EM COTAS DE FIF CRÉDITO PRIVADO;2024-10-31;16801445.91
FI;44.229.808/0001-10;CSHG ALLOCATION NORTE LONG BIAS FUNDO DE INVESTIMENTO EM COTAS DE FIF EM AÇÕES - RESP LIMITADA;2024-10-31;94496279.68
FI;44.229.851/0001-86;NORTE LONG BIAS CSHG FUNDO DE INVESTIMENTO EM COTAS DE FIF AÇÕES - RESPONSABILIDADE LIMITADA;2024-10-31;94473749.61
FI;44.230.038/0001-26;JUBA II FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2024-10-31;45522560.27
FI;44.230.424/0001-18;INGENIOUS FAMA ICATU PREVIDENCIÁRIO FI FINANCEIRO - CI MULT - RESP LIMITADA;2024-10-31;1825651.39
FI;44.230.465/0001-04;FENASINDI FI FINANCEIRO - CIC MULT CRED PRIV - RESP LIMITADA;2024-10-31;22432884.04
FI;44.230.592/0001-03;BRAM HIGH YIELD FIDC II - RESP LIMITADA;2024-10-31;106344250.55
FI;44.230.685/0001-38;PWM JOPA FUNDO DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR;2024-10-31;8657294.68
FI;44.230.805/0001-05;ONE DC FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2024-10-31;26740451.47
FI;44.230.831/0001-25;PWM D FUNDO DE INVESTIMENTO FINANCEIRO - CLASSE DE INVESTIMENTO EM COTAS DE AÇÕES - RESP LIMITADA;2024-10-31;31773070.45
FI;44.230.868/0001-53;VINCI CRÉDITO ADVISORY PREV XP SEG FIF RENDA FIXA CRÉDITO PRIVADO - RESPONSABILIDADE LIMITADA;2024-10-31;58572201.68
FI;44.230.896/0001-70;SOLANA EQUITY HEDGE XI FUNDO DE INVESTIMENTO EM COTAS DE  FUNDO DE INVESTIMENTO MULTIMERCADO;2024-10-31;47434598.24
FI;44.271.539/0001-50;ÊXITO FIF INVEST EM INFRA CLASSE DE INVESTIMENTO RENDA FIXA EM INFRAESTRUTURA RESP LIMITADA;2024-10-31;24738914.53
FI;44.271.594/0001-40;MAMIRA FIF INV EM INFRAESTRUTURA CLASSE DE INVESTIMENTO EM INFRA RENDA FIXA RESP LIMITADA;2024-10-31;0.00
FI;44.271.670/0001-18;MANAGER TGR GLOBAL FIF CLASSE DE  INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-10-31;30371293.97
FI;44.271.742/0001-27;TJGG FUNDO DE INVESTIMENTO FINANCEIRO CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO CRÉDITO PRIVADO;2024-10-31;16947322.15
FI;44.271.767/0001-20;MANAGER JGP CORPORATE PLUS XI FIF CIC MULTIMERCADO CRÉDITO PRIVADO RESP LIMITADA;2024-10-31;165580743.22
FI;44.272.955/0001-73;SANTANDER PB PORTO RICO MULTIMERCADO CRÉDITO PRIVADO - FUNDO DE INVESTIMENTO FINANCEIRO;2024-10-31;14698294.63
FI;44.273.021/0001-56;SANTANDER PB MAIORCA MULTIMERCADO CRÉDITO PRIVADO - FUNDO DE INVESTIMENTO FINANCEIRO;2024-10-31;29889661.07
FI;44.273.066/0001-20;SANTANDER PREV PB MUNIZ MULTIMERCADO CRÉDITO PRIVADO - CIC FIF RESP LIMITADA;2024-10-31;27246686.16
FI;44.273.103/0001-09;SANTANDER PREV PB BASTO MULTIMERCADO CRÉDITO PRIVADO - FIF RESP LIMITADA;2024-10-31;25198158.54
FI;44.273.133/0001-07;VÉRTICE IND AMERICANAS BRL AÇÕES - FIF RESPONSABILIDADE LIMITADA;2024-10-31;80915897.18
FI;44.273.151/0001-99;SANTANDER PB LIQUIDEZ RENDA FIXA REFERENCIADO DI - CIC FIF;2024-10-31;18046185.41
FI;44.273.501/0001-17;AWARE SELECTED EQUITIES FUNDO DE INVESTIMENTO MULTIMERCADO;2024-10-31;22210537.54
FI;44.273.536/0001-56;JOIN FUNDO DE INVESTIMENTO RENDA FIXA - LONGO PRAZO CRÉDITO PRIVADO;2024-10-31;2923285.75
FI;44.273.702/0001-14;BRAM JUROS GLOBAIS FI FINANCEIRO - CI MULT - RESP LIMITADA;2024-10-31;32281816.61
FI;44.273.736/0001-09;BRAM DÓLAR II FIF - CLASSE DE INVESTIMENTO CAMBIAL - RESP LIMITADA;2024-10-31;217326288.80
FI;44.273.776/0001-50;BRADESCO IDKA IPCA 2 FI FINANCEIRO - CIC RF - RESP LIMITADA;2024-10-31;8414591.65
FI;44.273.805/0001-84;BRAM ALOCAÇÃO SISTEMÁTICA PRÊMIO DE RISCO ALTERNATIVO FI FINANCEIRO - CI MULT - RESP LIMITADA;2024-10-31;166575839.64
FI;44.273.958/0001-21;BRAM ALOCAÇÃO SISTEMÁTICA EQUITIES GLOBAIS FI FINANCEIRO - CIA - RESP LIMITADA;2024-10-31;28297540.85
FI;44.274.006/0001-22;BRADESCO MASTER PORTFOLIO DE RISCO SISTEMÁTICO FI FINANCEIRO - CIC MULT - RESP LIMITADA;2024-10-31;333859158.76
FI;44.274.086/0001-16;BRADESCO PORTFOLIO GLOBAL EQUITIES BRL FI FINANCEIRO - CIC EM AÇÕES - RESP LIMITADA;2024-10-31;50994523.30
FI;44.283.966/0001-59;WARREN FO TÁTICO RF1 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-10-31;106975631.03
FI;44.284.326/0001-63;WARREN ORÁCULO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO CRED PRIV;2024-10-31;18934715.53
FI;44.301.939/0001-61;SOMMA REAL ESTATE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CP;2024-10-31;9846386.96
FI;44.301.958/0001-98;SOMMA REAL ESTATE MASTER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CP;2024-10-31;9811444.73
FI;44.302.015/0001-80;QR CRYPTO IMPETUS FUNDO DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR;2024-10-31;6642439.12
FI;44.302.175/0001-29;ÔMEGA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIM;2024-10-31;3820415.13
FI;44.302.185/0001-64;TITANIUM CRIPTO ACCESS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2024-10-31;5075705.37
FI;44.302.238/0001-47;BRADESCO CARTEIRA ARROJADA FIF - CIC DE CI MULT - RESP LIMITADA;2024-10-31;6355795.52
FI;44.302.264/0001-75;BRADESCO CARTEIRA DINÂMICA FI FINANCEIRO - CIC DE CI MULT - RESP LIMITADA;2024-10-31;7135739.20
FI;44.302.283/0001-00;BRADESCO CARTEIRA MODERADA FI FINANCEIRO - CIC DE CI MULT - RESP LIMITADA;2024-10-31;7327028.40
FI;44.315.811/0001-57;TITANIUM LIQUID FUNDO DE INVESTIMENTO RENDA FIXA;2024-10-31;6644831.31
FI;44.315.818/0001-79;BRAM ALOCAÇÃO SISTEMÁTICA BRASIL FI FINANCEIRO - CIA - RESP LIMITADA;2024-10-31;103781365.88
FI;44.315.824/0001-26;BRADESCO SOFT FIF - CIC MULT  CRED PRIVADO - RESP LIMITADA;2024-10-31;74514975.28
FI;44.315.830/0001-83;BRAM ALOCAÇÃO SISTEMÁTICA BRASIL FI FINANCEIRO - CI RF - RESP LIMITADA;2024-10-31;63675993.89
FI;44.315.838/0001-40;BRAM ALOCAÇÃO SISTEMÁTICA JUROS GLOBAL FI FINANCEIRO - CI RF - RESP LIMITADA;2024-10-31;50019816.31
FI;44.315.842/0001-08;BRADESCO MULTIGESTORES CRÉDITO PRIVADO FC DE FIF MULTIMERCADO;2024-10-31;24594327.85
FI;44.315.854/0001-32;BRADESCO INFLAÇÃO FI FINANCEIRO - CIC RF CRED PRIV LP - RESP LIMITADA;2024-10-31;59134389.37
FI;44.315.861/0001-34;BRADESCO DEB INCENT INFL INCENT DE INV EM INFRA FIF - CIC INCENT DE INV INFRA RF LP - RESP LIMITADA;2024-10-31;586323367.43
FI;44.315.864/0001-78;BRAM DEBÊNTURES INCENT INFLAÇÃO INFRA FIF - CI INCENT DE INV EM INFRA RF LP - RESP LIMITADA;2024-10-31;1013404937.96
FI;44.315.872/0001-14;BRADESCO EXPLORER FIC DE FI MULTIMERCADO CRÉDITO PRIVADO HIGH YIELD INVESTIMENTO NO EXTERIOR;2024-10-31;5322786.12
FI;44.315.875/0001-58;BRADESCO QUANT INSTITUCIONAL GLOBAL USD FI FINANCEIRO - CIA - RESP LIMITADA;2024-10-31;67457724.57
FI;44.315.882/0001-50;VERDE AM MUNDI GLOBAIS ÁGORA FIF - CLASSE DE INVESTIMENTO EM COTAS DE AÇÕES - RESP LIMITADA;2024-10-31;2386155.06
FI;44.315.891/0001-40;BRADESCO GP FIF - CIC RENDA FIXA CRÉDITO PRIVADO - RESPONSABILIDADE LIMITADA;2024-10-31;244065167.78
FI;44.315.916/0001-06;BB ROCKET BLUE MULTIMERCADO FUNDO DE INVESTIMENTO EM COTAS DE FIF CRÉDITO PRIVADO;2024-10-31;24815909.75
FI;44.315.923/0001-08;BB ENERGISA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO RENDA FIXA LONGO PRAZO;2024-10-31;1568.91
FI;44.315.932/0001-07;BB ASSET RENDA FIXA ATIVA PLUS LONGO PRAZO FIC FIF RESPONSABILIDADE LIMITADA;2024-10-31;9303408.12
FI;44.315.944/0001-23;BB AFAM CAPITAL II FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO LONGO PRAZO;2024-10-31;205607605.61
FI;44.329.609/0001-84;BB VALKIRIA MULTIMERCADO FUNDO DE INVESTIMENTO EM COTAS DE FIF CRÉDITO PRIVADO;2024-10-31;16941503.96
FI;44.338.297/0001-75;FEEDER VISTA MULTIESTRATÉGIA B FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2024-10-31;1871699.07
FI;44.338.619/0001-86;FEEDER SQUADRA LB ST FIF - CLASSE DE INVESTIMENTO EM COTAS DE AÇÕES - RESP LIMITADA;2024-10-31;120424064.47
FI;44.338.702/0001-55;FEEDER DC FIF - CLASSE DE COTAS DE INVESTIMENTO EM AÇÕES - RESP LIMITADA;2024-10-31;33022559.64
FI;44.339.529/0001-00;FEEDER KAPITALO ESTRATÉGIA ZETA FIF - CLASSE DE COTAS DE INVESTIMENTO MULTIMERCADO RESP LIMITADA;2024-10-31;53016817.95
FI;44.339.569/0001-51;BRADESCO FENDER FC - CIC MULT CRED PRIV - RESP LIMITADA;2024-10-31;125062939.96
FI;44.339.611/0001-34;AURUM FIF - CLASSE DE INVESTIMENTO MULTIMERCADO - RESP LIMITADA;2024-10-31;23625761.00
FI;44.339.632/0001-50;AURUM FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2024-10-31;23578700.29
FI;44.339.697/0001-03;FIF - CLASSE DE INVESTIMENTO EM AÇÕES TIMSHEL - RESP LIMITADA;2024-10-31;29920489.28
FI;44.339.768/0001-60;BRADESCO SPX LANCER PLUS FIE II FI FINANCEIRO - CIC MULT - RESP LIMITADA;2024-10-31;159843641.68
FI;44.339.838/0001-80;BRAM CARTEIRA PORTFÓLIO DE RISCO FI FINANCEIRO - CIC DE CI MULT - RESP LIMITADA;2024-10-31;4840058.69
FI;44.339.970/0001-91;BRADESCO IBIUNA HEDGE ST PREV PGBLVGBL FI FINANCEIRO - CIC MULT - RESP LIMITADA;2024-10-31;435069344.86
FI;44.340.011/0001-96;FEEDER AQR LONG-BIASED EQUITIES FIF - CIC MULTIMERCADO - RESPONSABILIDADE LIMITADA;2024-10-31;7175735.68
FI;44.340.026/0001-54;BRADESCO LLUCENA FIF - CIC RENDA FIXA CRÉDITO PRIVADO - RESPONSABILIDADE LIMITADA;2024-10-31;198625952.52
FI;44.340.069/0001-30;BRAM CARTEIRA MULTIGESTORES FI FINANCEIRO - CIC DE CI MULT - RESP LIMITADA;2024-10-31;2719367.93
FI;44.340.091/0001-80;BRAM CARTEIRA MULTIGESTORES FI FINANCEIRO - CIC EM AÇÕES - RESP LIMITADA;2024-10-31;2954270.25
FI;44.340.104/0001-10;BRADESCO VOLT PGBLVGBL FI FINANCEIRO - CIC RF - RESP LIMITADA;2024-10-31;65420802.13
FI;44.340.134/0001-27;BRADESCO FUNDO DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR MASTER ABSOLUTO OFFSHORE;2024-10-31;10102450.02
FI;44.345.406/0001-81;BB NR MULTIMERCADO FUNDO DE INVESTIMENTO EM COTAS DE FIF CRÉDITO PRIVADO;2024-10-31;69153393.49
FI;44.345.473/0001-04;BB RENDA FIXA ATIVA PLUS LONGO PRAZO FIC FIF RESPONSABILIDADE LIMITADA;2024-10-31;4053120866.94
FI;44.345.498/0001-08;BB TOP MULTIMERCADO DELTA FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2024-10-31;155765909.08
FI;44.345.532/0001-36;BB RENDA FIXA ATIVA PLUS PRIVATE LONGO PRAZO FIC FIF RESPONSABILIDADE LIMITADA;2024-10-31;575151404.69
FI;44.345.564/0001-31;BB MULTIMERCADO BRL AMUNDI BRIDGEWATER CORE GLOBAL MACRO INVESTIMENTO NO EXTERIOR FIC FIF RESP LIM;2024-10-31;8083820.24
FI;44.345.590/0001-60;BB PREVIDENCIÁRIO RENDA FIXA TÍTULOS PÚBLICOS XXI FIF RESPONSABILIDADE LIMITADA;2024-10-31;286246895.08
FI;44.346.770/0001-66;SUNSHINE FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2024-10-31;6658488.09
FI;44.346.871/0001-37;SHARP LONG BIASED ESTRATEGIA FI FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO FINANCEIRO EM ACOES;2024-10-31;104743659.13
FI;44.346.897/0001-85;ASTER A FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES BDR NÍVEL I;2024-10-31;155225378.07
FI;44.346.935/0001-08;WMR MULTIFUNDOS FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2024-10-31;32314325.11
FI;44.346.960/0001-83;ASTER INSTITUCIONAL A FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2024-10-31;37795140.46
FI;44.347.062/0001-40;PS DYNC FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO DE ACOES;2024-10-31;13674939.57
FI;44.347.093/0001-09;PS DYNC II FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2024-10-31;31155002.33
FI;44.347.118/0001-66;EULER FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2024-10-31;31853116.57
FI;44.347.157/0001-63;LOGOS RV FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2024-10-31;7294086.60
FI;44.347.187/0001-70;ITAQUIRA RV FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2024-10-31;6313933.79
FI;44.347.248/0001-07;JR FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2024-10-31;9804573.29
FI;44.347.285/0001-07;MISSION 1 FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2024-10-31;13883614.16
FI;44.347.394/0001-24;BTG PACTUAL CRÉDITO CORPORATIVO IPCA FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA;2024-10-31;100243025.84
FI;44.347.414/0001-67;GUARÁ FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA;2024-10-31;717502787.98
FI;44.347.431/0001-02;DESTINO FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2024-10-31;689763568.34
FI;44.360.271/0001-23;EVEREST FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2024-10-31;15990788.00
FI;44.360.319/0001-01;HIMALAIA FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RENDA FIXA;2024-10-31;37268261.14
FI;44.360.367/0001-91;MAESTRO FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2024-10-31;29058178.65
FI;44.360.392/0001-75;FERMI FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2024-10-31;7187076.87
FI;44.360.639/0001-53;BRAM ALOCAÇÃO SISTEMÁTICA ALPHA GLOBAL FI FINANCEIRO - CI MULT - RESP LIMITADA;2024-10-31;10631877.65
FI;44.360.670/0001-94;BRADESCO FUNDO MÚTUO DE PRIVATIZAÇÃO - FGTS - CI ELETROBRAS - RESP LIMITADA;2024-10-31;198911059.02
FI;44.361.021/0001-08;CSHG EB BIP FUNDO DE INVESTIMENTO EM COTAS DE FUNDO FINANCEIRO RF REFERENCIADO DI RESP LIMITADA;2024-10-31;1097819.85
FI;44.361.047/0001-56;CSHG BRONCOS FUNDO DE INVESTIMENTO FINANCEIRO - AÇÕES RESPONSABILIDADE LIMITADA;2024-10-31;311479006.34
FI;44.361.086/0001-53;HGGP 3X FIF DA CLASSE DE INVESTIMENTO EM COTAS MULT CRÉD PRIV IE RESP LIMITADA;2024-10-31;11415137.43
FI;44.361.134/0001-03;CS EVOLUTION MASTER PORTFOLIO CRÉD PRIV CDI FI INCENTIVADO EM INFRAESTRUTURA RF RESP LIMITADA;2024-10-31;653956915.44
FI;44.361.184/0001-90;CS CERES IV CENTRAL FUNDO DE INVESTIMENTO FINANCEIRO - MULTIMERCADO CREDITO PRIVADO RESP LIMITADA;2024-10-31;171901753.59
FI;44.361.220/0001-16;GROUND EQUITY MASTER FUNDO DE INVESTIMENTO FINANCEIRO AÇÕES - RESPONSABILIDADE LIMITADA;2024-10-31;26669460.03
FI;44.371.598/0001-09;CS EVOLUTION DI BR PLUS PRIVATE FUNDO DE INVESTIMENTO EM COTAS DE FIF RENDA FIXA REF RESP LIMITADA;2024-10-31;13602391.88
FI;44.371.620/0001-02;MONTE ROSA I FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-10-31;53981170.01
FI;44.371.692/0001-50;CS EVOLUTION DI BR PRIVATE FUNDO DE INVESTIMENTO EM COTAS DE FI RENDA FIXA REF - RESP LIMITADA;2024-10-31;32812066.13
FI;44.371.852/0001-60;CSHG JIVE DISTRESSED IV FUNDO DE INVESTIMENTO EM COTAS DE FI RENDA FIXA REF DI RESP LIMITADA;2024-10-31;11635980.52
FI;44.371.874/0001-20;LEADER EAC 2 FUNDO DE INVESTIMENTO EM AÇÕES;2024-10-31;118702425.91
FI;44.371.890/0001-13;CS CERES IV DEB CENTRAL FUNDO DE INVESTIMENTO FINANCEIRO - MULTIMERCADO CRED PRIV RESP LIMITADA;2024-10-31;2574201.96
FI;44.371.922/0001-80;CS EVOLUTION PORTFOLIO INFRA CRÉD PRIV CDI FC FI INFRAESTRUTURA RENDA FIXA - RESP LIMITADA;2024-10-31;652476091.95
FI;44.371.942/0001-51;CS EVOLUTION DI BR MASTER FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO - RESPONSABILIDADE LIMITADA;2024-10-31;429331758.90
FI;44.371.977/0001-90;CS EVOLUTION DI BR MAX PRIVATE FUNDO DE INVESTIMENTO EM COTAS DE FIF RF REFERENCIADO - RESP LIMITADA;2024-10-31;363377180.52
FI;44.372.094/0001-03;ABSOLUTE PACE CSHG III FUNDO DE INVESTIMENTO EM COTAS DE FIF AÇÕES - RESPONSABILIDADE LIMITADA;2024-10-31;396678657.26
FI;44.372.150/0001-00;2663 FUNDO DE INVESTIMENTO FINANCEIRO - MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2024-10-31;1136397097.39
FI;44.409.243/0001-53;MAMS FUNDO DE INVESTIMENTO EM AÇÕES;2024-10-31;129581832.58
FI;44.409.284/0001-40;COMMANDER PREV FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2024-10-31;25376893.54
FI;44.409.309/0001-05;CARTOR MACH5 FUNDO DE INVESTIMENTO  MULTIMERCADO;2024-10-31;40936957.38
FI;44.409.315/0001-62;OBY BANDEIRA FUNDO DE INVESTIMENTO MULTIMERCADO;2024-10-31;53964661.03
FI;44.409.325/0001-06;TOPODAPEDRA L&JM FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-10-31;11215968.84
FI;44.409.391/0001-78;HNC FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-10-31;20012573.16
FI;44.409.420/0001-00;TAQUARAL FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-10-31;83936377.22
FI;44.409.438/0001-01;WHG REAL ESTATE FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-10-31;3464320.75
FI;44.409.441/0001-17;TIGER GLOBAL INVESTMENTS WHG FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO;2024-10-31;43403746.85
FI;44.409.442/0001-61;HNC RV FUNDO DE INVESTIMENTO EM AÇÕES;2024-10-31;33072400.42
FI;44.417.173/0001-85;PIPA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2024-10-31;91954873.59
FI;44.417.189/0001-98;CANUMA CAPITAL USA REITS DÓLAR MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2024-10-31;52902013.55
FI;44.417.227/0001-02;ARCAH FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA;2024-10-31;3993271.78
FI;44.417.248/0001-28;WHISKY INFRA FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RENDA FIXA;2024-10-31;33564076.06
FI;44.417.308/0001-02;AF DEBÊNTURES INCENTIVADAS FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RENDA FIXA;2024-10-31;11992813.88
FI;44.417.323/0001-50;IKIGAI FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2024-10-31;12594034.59
FI;44.417.355/0001-56;HASHDEX DEFI FUNDO DE INVESTIMENTO MULTIMERCADO;2024-10-31;7953289.68
FI;44.417.411/0001-52;G5 F VC MONASHEES X FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2024-10-31;16113656.57
FI;44.417.454/0001-38;FORD USD FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA;2024-10-31;25801649.07
FI;44.417.536/0001-82;VIT HIGH YIELD QUALIFICADO FI FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2024-10-31;23875008.02
FI;44.417.580/0001-92;UBS CONSENSO ACCESS MONASHEES X FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FIM;2024-10-31;20703775.67
FI;44.417.598/0001-94;PERSEVERA NEMESIS TOTAL RETURN FUNDO DE INVESTIMENTO MULTIMERCADO;2024-10-31;19831946.97
FI;44.417.627/0001-18;INTEGRA ESTRATÉGIA GLOBAL FI FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2024-10-31;18000326.38
FI;44.428.806/0001-50;JIVE DISTRESSED & SPECIAL SITS IV STRATEGIC PARTNERS FIC DE FIF MULTI - CP RESPONSABILIDADE LIMITADA;2024-10-31;110516060.59
FI;44.428.854/0001-49;CSHG JIVE DISTRESSED & SPECIAL SITS IV ALLOCATION FIC DE FIF MULTI CP RESPONSABILIDADE LIMITADA;2024-10-31;107225206.97
FI;44.429.101/0001-58;JIVE DISTRESSED & SPECIAL SITS IV (PROFISSIONAL) FIF MULTIMERCADO - CP RESPONSABILIDADE LIMITADA;2024-10-31;380597194.36
FI;44.431.760/0001-29;BNP PARIBAS CAMBIAL II CLASSE DE  INVESTIMENTO RESPONSABILIDADE LIMITADA;2024-10-31;220223393.49
FI;44.432.479/0001-00;BNP PARIBAS PREVINORTE FUNDO DE INVESTIMENTO MULTIMERCADO;2024-10-31;246686052.16
